Data,Ultimo,Apertura,Massimo,Minimo
06092022,3908.19,3930.89,3942.55,3886.75
02092022,3924.26,3994.66,4018.43,3906.21
01092022,3966.85,3936.73,3970.23,3903.65
31082022,3955,4000.67,4015.37,3954.53
30082022,3986.16,4041.25,4044.98,3965.21
29082022,4030.61,4034.58,4062.99,4017.42
26082022,4057.66,4198.74,4203.04,4057.66
25082022,4199.12,4153.26,4200.54,4147.59
24082022,4140.77,4126.55,4156.56,4119.97
23082022,4128.73,4133.09,4159.77,4124.03
22082022,4137.99,4195.08,4195.08,4129.86
19082022,4228.48,4266.31,4266.31,4218.7
18082022,4283.74,4273.13,4292.53,4261.98
17082022,4274.04,4280.4,4302.18,4253.08
16082022,4305.2,4290.46,4325.28,4277.77
15082022,4297.14,4269.37,4301.79,4256.9
12082022,4280.15,4225.02,4280.47,4219.78
11082022,4207.27,4227.4,4257.91,4201.41
10082022,4210.24,4181.02,4211.03,4177.26
09082022,4122.47,4133.11,4137.3,4112.09
08082022,4140.06,4155.93,4186.62,4128.97
05082022,4145.19,4115.87,4151.58,4107.31
04082022,4151.94,4154.85,4161.29,4135.42
03082022,4155.17,4107.96,4167.66,4107.96
02082022,4091.19,4104.21,4140.47,4079.81
01082022,4118.63,4112.38,4144.95,4096.02
29072022,4130.29,4087.33,4140.15,4079.22
28072022,4072.43,4026.13,4078.95,3992.97
27072022,4023.61,3951.43,4039.56,3951.43
26072022,3921.05,3953.22,3953.22,3910.74
25072022,3966.84,3965.72,3975.3,3943.46
22072022,3961.63,3998.43,4012.44,3938.86
21072022,3998.95,3955.47,3999.29,3927.64
20072022,3959.9,3935.32,3974.13,3922.03
19072022,3936.69,3860.73,3939.81,3860.73
18072022,3830.85,3883.79,3902.44,3818.63
15072022,3863.16,3818,3863.62,3817.18
14072022,3790.38,3763.99,3796.41,3721.56
13072022,3801.78,3779.67,3829.44,3759.07
12072022,3818.8,3851.95,3873.41,3802.36
11072022,3854.43,3880.94,3880.94,3847.22
08072022,3899.38,3888.26,3918.5,3869.34
07072022,3902.62,3858.85,3910.63,3858.85
06072022,3845.08,3831.98,3870.91,3809.37
05072022,3831.39,3792.61,3832.19,3742.06
01072022,3825.33,3781,3829.82,3752.1
30062022,3785.38,3785.99,3818.99,3738.67
29062022,3818.83,3825.09,3836.5,3799.02
28062022,3821.55,3913,3945.86,3820.14
27062022,3900.11,3920.76,3927.72,3889.66
24062022,3911.74,3821.75,3913.65,3821.75
23062022,3795.73,3774.71,3802.58,3743.52
22062022,3759.89,3733.89,3801.79,3717.69
21062022,3764.79,3715.31,3779.65,3715.31
17062022,3674.84,3665.9,3707.71,3636.87
16062022,3666.77,3728.18,3728.18,3639.77
15062022,3789.99,3764.05,3837.56,3722.3
14062022,3735.48,3763.52,3778.18,3705.68
13062022,3749.63,3838.15,3838.15,3734.3
10062022,3900.86,3974.39,3974.39,3900.16
09062022,4017.82,4101.65,4119.1,4017.17
08062022,4115.77,4147.12,4160.14,4107.2
07062022,4160.68,4096.47,4164.86,4080.19
06062022,4121.43,4134.72,4168.78,4109.18
03062022,4108.54,4137.57,4142.67,4098.67
02062022,4176.82,4095.41,4177.51,4074.37
01062022,4101.23,4149.78,4166.54,4073.85
31052022,4132.15,4151.09,4168.34,4104.88
27052022,4158.24,4077.43,4158.49,4077.43
26052022,4057.84,3984.6,4075.14,3984.6
25052022,3978.73,3929.59,3999.33,3925.03
24052022,3941.48,3942.94,3955.68,3875.13
23052022,3973.75,3919.42,3981.88,3909.04
20052022,3901.36,3927.76,3943.42,3810.32
19052022,3900.79,3899,3945.96,3876.58
18052022,3923.68,4051.98,4051.98,3911.91
17052022,4088.85,4052,4090.72,4033.93
16052022,4008.01,4013.02,4046.46,3983.99
13052022,4023.89,3963.9,4038.88,3963.9
12052022,3930.08,3903.95,3964.8,3858.87
11052022,3935.18,3990.08,4049.09,3928.82
10052022,4001.05,4035.18,4068.82,3958.17
09052022,3991.24,4081.27,4081.27,3975.48
06052022,4123.34,4128.17,4157.69,4067.91
05052022,4146.87,4270.43,4270.43,4106.01
04052022,4300.17,4181.18,4307.66,4148.91
03052022,4175.48,4159.78,4200.1,4147.08
02052022,4155.38,4130.61,4169.81,4062.51
29042022,4131.93,4253.75,4269.68,4124.28
28042022,4287.5,4222.58,4308.45,4188.63
27042022,4183.96,4186.52,4240.71,4162.9
26042022,4175.2,4278.14,4278.14,4175.04
25042022,4296.12,4255.34,4299.02,4200.82
22042022,4271.78,4385.83,4385.83,4267.62
21042022,4393.66,4489.17,4512.94,4384.47
20042022,4459.45,4472.26,4488.29,4448.76
19042022,4462.21,4390.63,4471.03,4390.63
18042022,4391.69,4385.63,4410.31,4370.3
14042022,4392.59,4449.12,4460.46,4390.77
13042022,4446.59,4394.3,4453.92,4392.7
12042022,4397.45,4437.59,4471,4381.34
11042022,4412.53,4462.64,4464.35,4408.38
08042022,4488.28,4494.15,4520.41,4474.6
07042022,4500.21,4474.65,4521.16,4450.3
06042022,4481.15,4494.17,4503.94,4450.04
05042022,4525.12,4572.45,4593.45,4514.17
04042022,4582.64,4547.97,4583.5,4539.21
01042022,4545.86,4540.32,4548.7,4507.57
31032022,4530.41,4599.02,4603.07,4530.41
30032022,4602.45,4624.2,4627.77,4581.32
29032022,4631.6,4602.86,4637.3,4589.66
28032022,4575.52,4541.09,4575.65,4517.69
25032022,4543.06,4522.91,4546.03,4501.07
24032022,4520.16,4469.98,4520.58,4465.17
23032022,4456.24,4493.1,4501.07,4455.81
22032022,4511.61,4469.1,4522,4469.1
21032022,4461.18,4462.4,4481.75,4424.3
18032022,4463.12,4407.34,4465.4,4390.57
17032022,4411.67,4345.11,4412.67,4335.65
16032022,4357.86,4288.14,4358.9,4251.99
15032022,4262.45,4188.82,4271.05,4187.9
14032022,4173.11,4202.75,4247.57,4161.72
11032022,4204.31,4279.5,4291.01,4200.49
10032022,4259.52,4252.55,4268.28,4209.8
09032022,4277.88,4223.1,4299.4,4223.1
08032022,4170.7,4202.66,4276.94,4157.87
07032022,4201.09,4327.01,4327.01,4199.85
04032022,4328.87,4342.12,4342.12,4284.98
03032022,4363.49,4401.31,4416.78,4345.56
02032022,4386.54,4322.56,4401.48,4322.56
01032022,4306.26,4363.14,4378.45,4279.54
28022022,4373.94,4354.17,4388.84,4315.12
25022022,4384.65,4298.38,4385.34,4286.83
24022022,4288.7,4155.77,4294.73,4114.65
23022022,4225.5,4324.93,4341.51,4221.51
22022022,4304.76,4332.74,4362.12,4267.11
18022022,4348.87,4384.57,4394.6,4327.22
17022022,4380.26,4456.06,4456.06,4373.81
16022022,4475.01,4455.75,4489.55,4429.68
15022022,4471.07,4429.28,4472.77,4429.28
14022022,4401.67,4412.61,4426.22,4364.84
11022022,4418.64,4506.27,4526.33,4401.41
10022022,4504.1,4553.2,4588.9,4484.3
09022022,4587.2,4547,4590,4547
08022022,4521.5,4480,4531.3,4465.4
07022022,4483.9,4505.8,4521.9,4471.5
04022022,4500.5,4482.8,4539.7,4451.5
03022022,4477.4,4535.4,4542.9,4470.4
02022022,4589.4,4566.4,4595.3,4544.3
01022022,4546.5,4519.6,4550.5,4483.5
31012022,4515.6,4431.8,4516.9,4414
28012022,4431.9,4336.2,4432.7,4292.5
27012022,4326.5,4380.6,4428.7,4309.5
26012022,4349.9,4408.4,4453.2,4304.8
25012022,4356.4,4366.6,4411,4287.1
24012022,4410.1,4356.3,4417.4,4222.6
21012022,4397.9,4471.4,4494.5,4395.3
20012022,4482.7,4547.4,4602.1,4477.9
19012022,4532.8,4588,4611.6,4530.2
18012022,4577.1,4632.2,4632.2,4568.7
14012022,4662.9,4638,4665.1,4614.8
13012022,4659,4733.6,4744.1,4650.3
12012022,4726.4,4728.6,4748.8,4706.7
11012022,4713.1,4669.1,4714.1,4638.3
10012022,4670.3,4655.3,4673,4582.2
07012022,4677,4697.7,4707.9,4662.7
06012022,4696.1,4693.4,4725,4671.3
05012022,4700.6,4788,4797.7,4699.4
04012022,4793.5,4804.5,4818.6,4774.3
03012022,4796.6,4778.1,4796.6,4758.2
31122021,4766.2,4775.2,4786.8,4765.8
30122021,4778.7,4794.2,4808.9,4775.3
29122021,4793.1,4788.6,4804.1,4778.1
28122021,4786.4,4795.5,4807,4780
27122021,4791.2,4734,4791.5,4734
23122021,4725.8,4704,4740.7,4704
22122021,4696.6,4650.4,4697.7,4645.5
21122021,4649.2,4595,4651.1,4583.2
20122021,4568,4587.9,4587.9,4531.1
17122021,4620.6,4652.5,4666.7,4600.2
16122021,4668.7,4719.1,4732,4651.9
15122021,4709.9,4636.5,4712.6,4611.2
14122021,4634.1,4643,4660.5,4606.5
13122021,4669,4710.3,4710.3,4667.6
10122021,4712,4687.6,4713.6,4670.2
09122021,4667.4,4691,4695.3,4666
08122021,4701.2,4690.9,4705.1,4674.5
07122021,4686.8,4632,4694,4632
06122021,4591.7,4548.4,4612.6,4540.5
03122021,4538.4,4589.5,4608,4495.1
02122021,4577.1,4504.7,4595.5,4504.7
01122021,4513,4602.8,4652.9,4510.3
30112021,4567,4640.2,4646,4560
29112021,4655.3,4628.8,4672.9,4625.3
26112021,4594.6,4664.6,4664.6,4585.4
24112021,4701.5,4675.8,4702.9,4659.9
23112021,4690.7,4678.5,4699.4,4652.7
22112021,4682.9,4712,4743.8,4682.2
19112021,4698,4708.4,4717.8,4694.2
18112021,4704.5,4700.7,4708.8,4672.8
17112021,4688.7,4701.5,4701.5,4684.4
16112021,4700.9,4679.4,4714.9,4679.4
15112021,4682.8,4689.3,4697.4,4672.9
12112021,4682.9,4655.2,4688.5,4650.8
11112021,4649.3,4659.4,4664.6,4648.3
10112021,4646.7,4670.3,4684.9,4630.9
09112021,4685.2,4707.2,4708.5,4670.9
08112021,4701.7,4701.5,4714.9,4694.4
05112021,4697.5,4699.3,4718.5,4681.3
04112021,4680.1,4662.9,4683,4662.6
03112021,4660.6,4630.6,4663.5,4621.2
02112021,4630.6,4613.3,4635.1,4613.3
01112021,4613.7,4610.6,4620.3,4595.1
29102021,4605.4,4572.9,4608.1,4567.6
28102021,4596.4,4562.8,4597.6,4562.8
27102021,4551.7,4580.2,4584.6,4551.7
26102021,4574.8,4578.7,4598.5,4569.2
25102021,4566.5,4553.7,4572.6,4537.4
22102021,4544.9,4546.1,4559.7,4524
21102021,4549.8,4532.2,4551.4,4526.9
20102021,4536.2,4524.4,4540.9,4524.4
19102021,4519.6,4497.3,4520.4,4496.4
18102021,4486.5,4463.7,4488.8,4447.5
15102021,4471.4,4447.7,4475.8,4447.7
14102021,4438.3,4386.8,4439.7,4386.8
13102021,4363.8,4358,4372.9,4329.9
12102021,4350.6,4368.3,4374.9,4342.1
11102021,4361.2,4385.4,4415.9,4360.6
08102021,4391.3,4406.5,4412,4386.2
07102021,4399.8,4383.7,4430,4383.7
06102021,4363.6,4319.6,4365.6,4290.5
05102021,4345.7,4309.9,4369.2,4309.9
04102021,4300.5,4348.8,4355.5,4278.9
01102021,4357,4317.2,4375.2,4288.5
30092021,4307.5,4370.7,4382.6,4306.2
29092021,4359.5,4362.4,4385.6,4355.1
28092021,4352.6,4419.5,4419.5,4346.3
27092021,4443.1,4442.1,4457.3,4436.2
24092021,4455.5,4438,4463.1,4430.3
23092021,4449,4406.8,4465.4,4406.8
22092021,4395.6,4367.4,4416.8,4367.4
21092021,4354.2,4374.4,4394.9,4348
20092021,4357.7,4402.9,4402.9,4305.9
17092021,4433,4469.7,4471.5,4427.8
16092021,4473.8,4477.1,4485.9,4443.8
15092021,4480.7,4447.5,4486.9,4438.4
14092021,4443.1,4479.3,4485.7,4435.5
13092021,4468.7,4474.8,4493,4445.7
10092021,4458.6,4506.9,4520.5,4457.7
09092021,4493.3,4513,4529.9,4492.1
08092021,4514.1,4518.1,4521.8,4493.9
07092021,4520,4535.4,4535.4,4513
03092021,4535.4,4532.4,4541.4,4521.3
02092021,4536.9,4534.5,4545.9,4524.7
01092021,4524.1,4528.8,4537.1,4522
31082021,4522.7,4529.8,4531.4,4515.8
30082021,4528.8,4513.8,4537.4,4513.8
27082021,4509.4,4474.1,4513.3,4474.1
26082021,4470,4493.8,4495.9,4469
25082021,4496.2,4490.4,4501.7,4485.7
24082021,4486.2,4484.4,4492.8,4482.3
23082021,4479.5,4450.3,4489.9,4450.3
20082021,4441.7,4410.6,4444.4,4406.8
19082021,4405.8,4382.4,4418.6,4367.7
18082021,4400.3,4440.9,4454.3,4397.6
17082021,4448.1,4462.1,4462.1,4417.8
16082021,4479.7,4461.6,4480.3,4437.7
13082021,4468,4464.8,4468.4,4460.8
12082021,4460.8,4446.1,4461.8,4436
11082021,4447.7,4442.2,4449.4,4436.4
10082021,4436.8,4435.8,4445.2,4430
09082021,4432.4,4437.8,4439.4,4424.7
06082021,4436.5,4429.1,4440.8,4429.1
05082021,4429.1,4408.9,4429.8,4408.9
04082021,4402.7,4415.9,4416.2,4400.2
03082021,4423.1,4392.7,4423.8,4373
02082021,4387.2,4406.9,4422.2,4384.8
30072021,4395.3,4395.1,4412.2,4389.6
29072021,4419.1,4403.6,4430,4403.6
28072021,4400.6,4402.9,4415.5,4387
27072021,4401.5,4416.4,4416.4,4372.5
26072021,4422.3,4409.6,4422.7,4405.4
23072021,4411.8,4381.2,4415.2,4381.2
22072021,4367.5,4361.3,4369.9,4350.1
21072021,4358.7,4331.1,4359.7,4331.1
20072021,4323.1,4265.1,4336.8,4262.1
19072021,4258.5,4296.4,4296.4,4233.1
16072021,4327.2,4367.4,4375.1,4322.5
15072021,4360,4369,4369,4340.7
14072021,4374.3,4380.1,4393.7,4362.4
13072021,4369.2,4381.1,4392.4,4366.9
12072021,4384.6,4372.4,4386.7,4364
09072021,4369.6,4329.4,4371.6,4329.4
08072021,4320.8,4321.1,4330.9,4289.4
07072021,4358.1,4351,4361.9,4329.8
06072021,4343.5,4356.5,4356.5,4314.4
02072021,4352.3,4326.6,4355.4,4326.6
01072021,4319.9,4300.7,4320.7,4300.7
30062021,4297.5,4290.6,4302.4,4288
29062021,4291.8,4293.2,4300.5,4287
28062021,4290.6,4284.9,4292.1,4274.7
25062021,4280.7,4274.4,4286.1,4271.2
24062021,4266.5,4257,4271.3,4257
23062021,4241.8,4249.3,4256.6,4241.4
22062021,4246.4,4224.6,4255.8,4217.3
21062021,4224.8,4173.4,4226.2,4173.4
18062021,4166.4,4204.8,4204.8,4164.4
17062021,4221.9,4220.4,4232.3,4196.1
16062021,4223.7,4248.9,4251.9,4202.4
15062021,4246.6,4255.3,4257.2,4238.4
14062021,4255.1,4248.3,4255.6,4234.1
11062021,4247.4,4242.9,4248.4,4232.2
10062021,4239.2,4228.6,4249.7,4220.3
09062021,4219.6,4233,4237.1,4218.7
08062021,4227.3,4233.8,4236.7,4208.4
07062021,4226.5,4229.3,4232.3,4215.7
04062021,4229.9,4206.1,4233.4,4206.1
03062021,4192.9,4191.4,4204.4,4167.9
02062021,4208.1,4206.8,4217.4,4198.3
01062021,4202,4216.5,4234.1,4197.6
28052021,4204.1,4210.8,4218.4,4203.6
27052021,4200.9,4201.9,4213.4,4197.8
26052021,4196,4191.6,4202.6,4184.1
25052021,4188.1,4205.9,4213.4,4182.5
24052021,4197.1,4170.2,4209.5,4170.2
21052021,4155.9,4168.6,4188.7,4151.7
20052021,4159.1,4122,4172.8,4122
19052021,4115.7,4098.4,4116.9,4061.4
18052021,4127.8,4165.9,4169.1,4126
17052021,4163.3,4169.9,4171.9,4142.7
14052021,4173.9,4129.6,4183.1,4129.6
13052021,4112.5,4075,4131.6,4075
12052021,4063,4130.6,4134.7,4056.9
11052021,4152.1,4150.3,4162,4111.5
10052021,4188.4,4228.3,4236.4,4188.1
07052021,4232.6,4210.3,4238,4201.6
06052021,4201.6,4169.1,4202.7,4147.3
05052021,4167.6,4177.1,4187.7,4160.9
04052021,4164.7,4179,4179,4128.6
03052021,4192.7,4192,4209.4,4188
30042021,4181.2,4198.1,4198.1,4174.9
29042021,4211.5,4206.1,4218.8,4176.8
28042021,4183.2,4185.1,4201.5,4181.8
27042021,4186.7,4188.2,4193.4,4176.2
26042021,4187.6,4185,4194.2,4182.4
23042021,4180.2,4138.8,4194.2,4138.8
22042021,4135,4170.5,4179.6,4123.7
21042021,4173.4,4128.4,4175,4126.4
20042021,4134.9,4159.2,4159.2,4118.4
19042021,4163.3,4179.8,4180.8,4150.5
16042021,4185.5,4174.1,4191.3,4170.8
15042021,4170.4,4139.8,4173.5,4139.8
14042021,4124.7,4141.6,4151.7,4120.9
13042021,4141.6,4130.1,4148,4124.4
12042021,4128,4124.7,4131.8,4114.8
09042021,4128.8,4096.1,4129.5,4095.5
08042021,4097.2,4089.9,4098.2,4082.5
07042021,4079.9,4074.3,4083.1,4068.3
06042021,4073.9,4075.6,4086.2,4068.1
05042021,4077.9,4034.4,4083.4,4034.4
01042021,4019.9,3992.8,4020.6,3992.8
31032021,3972.9,3967.2,3994.4,3967
30032021,3958.6,3963.3,3968,3944.3
29032021,3971.1,3969.3,3981.8,3943.2
26032021,3974.5,3917.1,3978.2,3917.1
25032021,3909.5,3879.3,3919.5,3853.5
24032021,3889.1,3919.9,3942.1,3889.1
23032021,3910.5,3937.6,3949.1,3901.6
22032021,3940.6,3916.5,3955.3,3914.2
19032021,3913.1,3913.1,3930.1,3886.8
18032021,3915.5,3953.5,3969.6,3910.9
17032021,3974.1,3949.6,3983.9,3935.7
16032021,3962.7,3973.6,3981,3953.4
15032021,3968.9,3943,3970.1,3923.5
12032021,3943.3,3924.5,3945,3915.2
11032021,3939.3,3915.5,3960.3,3915.5
10032021,3898.8,3892,3917.3,3885.7
09032021,3875.4,3851.9,3903.8,3851.9
08032021,3821.3,3844.4,3881.1,3819.2
05032021,3841.9,3793.6,3851.7,3730.2
04032021,3768.5,3818.5,3843.7,3723.3
03032021,3819.7,3864,3874.5,3818.9
02032021,3870.3,3903.6,3906.4,3868.6
01032021,3901.8,3842.5,3914.5,3842.5
26022021,3811.2,3839.7,3861.1,3789.5
25022021,3829.3,3915.8,3925,3814
24022021,3925.4,3873.7,3928.7,3859.6
23022021,3881.4,3857.1,3896,3805.6
22022021,3876.5,3885.6,3902.9,3874.7
19022021,3906.7,3921.2,3930.4,3903.1
18022021,3914,3915.9,3922,3885
17022021,3931.3,3918.5,3933.6,3900.4
16022021,3932.6,3939.6,3950.4,3923.8
12022021,3934.8,3911.7,3937.2,3905.8
11022021,3916.4,3916.4,3926,3890.4
10022021,3909.9,3920.8,3931.5,3884.9
09022021,3911.2,3910.5,3918.3,3902.6
08022021,3915.6,3892.6,3915.8,3892.6
05022021,3886.8,3878.3,3894.6,3874.9
04022021,3871.7,3836.7,3872.4,3836.7
03022021,3830.2,3840.3,3847.5,3816.7
02022021,3826.3,3791.8,3843.1,3791.8
01022021,3773.9,3731.2,3784.3,3725.6
29012021,3714.2,3778.1,3778.1,3694.1
28012021,3787.4,3755.8,3830.5,3755.8
27012021,3750.8,3836.8,3836.8,3732.5
26012021,3849.6,3863,3870.9,3847.8
25012021,3855.4,3851.7,3859.2,3797.2
22012021,3841.5,3844.2,3852.3,3830.4
21012021,3853.1,3857.5,3861.4,3845.1
20012021,3851.8,3816.2,3859.8,3816.2
19012021,3798.9,3781.9,3804.5,3780.4
15012021,3768.2,3788.7,3788.7,3749.6
14012021,3795.5,3815,3823.6,3792.9
13012021,3809.8,3802.2,3821,3791.5
12012021,3801.2,3801.6,3810.8,3776.5
11012021,3799.6,3803.1,3817.9,3789
08012021,3824.7,3815.1,3826.7,3783.6
07012021,3803.8,3764.7,3811.6,3764.7
06012021,3748.1,3712.2,3783,3705.3
05012021,3726.9,3698,3737.8,3695.1
04012021,3700.7,3764.6,3770,3662.7
31122020,3756.1,3733.3,3760.2,3726.9
30122020,3732,3736.2,3744.6,3730.2
29122020,3727,3750,3756.1,3723.3
28122020,3735.4,3723,3740.5,3723
24122020,3703.1,3694,3703.8,3689.3
23122020,3690,3693.4,3711.2,3689.3
22122020,3687.3,3698.1,3698.3,3676.2
21122020,3694.9,3684.3,3702.9,3636.5
18122020,3709.4,3722.4,3726.7,3685.8
17122020,3722.5,3713.7,3725.1,3710.9
16122020,3701.2,3696.2,3711.3,3688.6
15122020,3694.6,3666.4,3695.3,3659.6
14122020,3647.5,3675.3,3697.6,3645.8
11122020,3663.5,3656.1,3665.9,3633.4
10122020,3668.1,3659.1,3678.5,3645.2
09122020,3672.8,3706,3712.4,3660.5
08122020,3702.2,3683.1,3708.4,3678.8
07122020,3692,3694.7,3697.4,3678.9
04122020,3699.1,3670.9,3699.2,3670.9
03122020,3666.7,3668.3,3682.7,3657.2
02122020,3669,3653.8,3671,3644.8
01122020,3662.4,3645.9,3678.4,3645.9
30112020,3621.6,3634.2,3634.2,3594.4
27112020,3638.3,3638.6,3644.3,3629.3
25112020,3629.7,3635.5,3635.5,3617.8
24112020,3635.4,3594.5,3642.3,3594.5
23112020,3577.6,3566.8,3589.8,3552.8
20112020,3557.5,3579.3,3581.2,3556.8
19112020,3581.9,3559.4,3585.2,3543.8
18112020,3567.8,3612.1,3619.1,3567.3
17112020,3609.5,3610.3,3623.1,3588.7
16112020,3626.9,3600.2,3628.5,3600.2
13112020,3585.2,3552.6,3593.7,3552.6
12112020,3537,3562.7,3569,3518.6
11112020,3572.7,3563.2,3581.2,3557
10112020,3545.5,3543.3,3557.2,3511.9
09112020,3550.5,3583,3646,3547.5
06112020,3509.4,3508.3,3521.6,3484.3
05112020,3510.4,3485.7,3529.1,3485.7
04112020,3443.4,3406.5,3486.2,3405.2
03112020,3369.2,3336.2,3389.5,3336.2
02112020,3310.2,3296.2,3330.1,3279.7
30102020,3270,3293.6,3304.9,3233.9
29102020,3310.1,3277.2,3341.1,3259.8
28102020,3271,3342.5,3342.5,3268.9
27102020,3390.7,3403.2,3409.5,3388.7
26102020,3401,3441.4,3441.4,3364.9
23102020,3465.4,3464.9,3466.5,3440.4
22102020,3453.5,3438.5,3460.5,3415.3
21102020,3435.6,3439.9,3464.9,3433.1
20102020,3443.1,3439.4,3476.9,3435.7
19102020,3426.9,3493.7,3502.4,3419.9
16102020,3483.8,3493.5,3515.8,3480.4
15102020,3483.3,3453.7,3489.1,3440.9
14102020,3488.7,3515.5,3527.9,3480.6
13102020,3511.9,3534,3534,3500.9
12102020,3534.2,3500,3549.8,3499.6
09102020,3477.1,3459.7,3482.3,3458.1
08102020,3446.8,3434.3,3447.3,3428.2
07102020,3419.4,3384.6,3426.3,3384.6
06102020,3360.9,3408.7,3431.6,3354.5
05102020,3408.6,3367.3,3409.6,3367.3
02102020,3348.4,3338.9,3369.1,3323.7
01102020,3380.8,3385.9,3397.2,3361.4
30092020,3363,3341.2,3393.6,3340.5
29092020,3335.5,3350.9,3357.9,3327.5
28092020,3351.6,3333.9,3360.7,3332.9
25092020,3298.5,3236.7,3306.9,3228.4
24092020,3246.6,3226.1,3278.7,3209.4
23092020,3236.9,3320.1,3323.3,3232.6
22092020,3315.6,3295.8,3320.3,3270.9
21092020,3281.1,3285.6,3285.6,3229.1
18092020,3319.5,3357.4,3362.3,3292.4
17092020,3357,3346.9,3375.2,3328.8
16092020,3385.5,3411.2,3428.9,3384.4
15092020,3401.2,3407.7,3419.5,3389.2
14092020,3383.5,3363.6,3402.9,3363.6
11092020,3341,3352.7,3368.9,3310.5
10092020,3339.2,3412.6,3425.6,3329.2
09092020,3399,3369.8,3424.8,3366.8
08092020,3331.8,3371.9,3380,3329.3
04092020,3427,3453.6,3479.2,3349.6
03092020,3455.1,3564.7,3564.8,3427.4
02092020,3580.8,3543.8,3588.1,3535.2
01092020,3526.7,3507.4,3528,3494.6
31082020,3500.3,3509.7,3514.8,3493.2
28082020,3508,3494.7,3509.2,3484.3
27082020,3484.6,3485.1,3501.4,3468.3
26082020,3478.7,3450,3481.1,3444.2
25082020,3443.6,3435.9,3444.2,3425.8
24082020,3431.3,3418.1,3432.1,3413.1
21082020,3397.2,3386,3400,3379.3
20082020,3385.5,3360.5,3390.8,3354.7
19082020,3374.8,3392.5,3399.5,3369.7
18082020,3389.8,3387,3395.1,3370.2
17082020,3382,3380.9,3387.6,3379.2
14082020,3372.8,3368.7,3378.5,3361.6
13082020,3373.4,3372.9,3387.2,3363.3
12082020,3380.3,3355.5,3387.9,3355.5
11082020,3333.7,3370.3,3381,3326.4
10082020,3360.5,3356,3363.3,3335.4
07082020,3351.3,3340.1,3352.5,3328.7
06082020,3349.2,3323.2,3351,3318.1
05082020,3327.8,3317.4,3330.8,3317.4
04082020,3306.5,3289.9,3306.8,3286.4
03082020,3294.6,3288.3,3302.7,3284.5
31072020,3271.1,3270.4,3272.2,3220.3
30072020,3246.2,3231.8,3250.9,3204.1
29072020,3258.4,3227.2,3264.7,3227.2
28072020,3218.4,3234.3,3243.7,3216.2
27072020,3239.4,3219.8,3241.4,3214.2
24072020,3215.6,3218.6,3227.3,3200.1
23072020,3235.7,3271.6,3280,3222.7
22072020,3276,3254.9,3279.3,3253.1
21072020,3257.3,3268.5,3277.3,3247.8
20072020,3251.8,3224.3,3258.6,3215.2
17072020,3224.7,3224.2,3233.5,3205.7
16072020,3215.6,3208.4,3220.4,3198.6
15072020,3226.6,3226,3238.3,3200.8
14072020,3197.5,3141.1,3200.9,3127.7
13072020,3155.2,3205.1,3235.3,3149.4
10072020,3185,3152.5,3186.8,3136.2
09072020,3152.1,3176.2,3179.8,3115.7
08072020,3169.9,3153.1,3171.8,3136.5
07072020,3145.3,3166.4,3184.2,3142.9
06072020,3179.7,3155.3,3182.6,3155.3
02072020,3130,3143.6,3165.8,3124.5
01072020,3115.9,3105.9,3128.4,3101.2
30062020,3100.3,3050.2,3111.5,3047.8
29062020,3053.2,3018.6,3053.9,2999.7
26062020,3009.1,3073.2,3073.7,3004.6
25062020,3083.8,3046.6,3086.2,3024
24062020,3050.3,3114.4,3115,3032.1
23062020,3131.3,3138.7,3154.9,3127.1
22062020,3117.9,3094.4,3120.9,3079.4
19062020,3097.7,3140.3,3155.5,3083.1
18062020,3115.3,3101.6,3120,3093.5
17062020,3113.5,3136.1,3141.2,3108
16062020,3124.7,3131,3153.4,3076.1
15062020,3066.6,2993.8,3079.8,2965.7
12062020,3041.3,3071,3088.4,2984.5
11062020,3002.1,3123.5,3123.5,2999.5
10062020,3190.1,3213.4,3223.3,3181.5
09062020,3207.2,3213.3,3222.7,3193.1
08062020,3232.4,3199.9,3233.1,3196
05062020,3193.9,3163.8,3211.7,3163.8
04062020,3112.3,3111.6,3128.9,3090.4
03062020,3122.9,3098.9,3130.9,3098.9
02062020,3080.8,3064.8,3081.1,3051.6
01062020,3055.7,3038.8,3062.2,3031.5
29052020,3044.3,3025.2,3049.2,2998.6
28052020,3029.7,3046.6,3068.7,3023.4
27052020,3036.1,3015.7,3036.2,2969.8
26052020,2991.8,3004.1,3021.7,2988.2
22052020,2955.4,2948.1,2956.8,2933.6
21052020,2948.5,2969.9,2978.5,2938.6
20052020,2971.6,2953.6,2980.3,2953.6
19052020,2922.9,2948.6,2964.2,2922.3
18052020,2953.9,2913.9,2968.1,2913.9
15052020,2863.7,2829.9,2865,2816.8
14052020,2852.5,2794.5,2852.8,2766.6
13052020,2820,2865.9,2874.1,2793.2
12052020,2870.1,2939.5,2945.8,2869.6
11052020,2930.3,2915.5,2944.2,2903.4
08052020,2929.8,2908.8,2932.2,2902.9
07052020,2881.2,2878.3,2901.9,2876.5
06052020,2848.4,2883.1,2891.1,2847.7
05052020,2868.4,2868.9,2898.2,2863.6
04052020,2842.7,2815,2844.2,2797.8
01052020,2830.7,2869.1,2869.1,2821.6
30042020,2912.4,2930.9,2930.9,2892.5
29042020,2939.5,2918.5,2954.9,2912.2
28042020,2863.4,2910,2921.2,2860.7
27042020,2878.5,2854.7,2887.7,2852.9
